"train_13324_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Jaw Drop, Dimpler."
"train_13325_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Jaw Drop, Lip stretcher."
"train_13326_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Lip Tightener."
"train_13327_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Inner brow raiser."
"train_13328_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Lip Tightener, Jaw Drop."
"train_13329_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Lip Tightener."
"train_13330_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Tightener."
"train_13331_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Suck."
"train_13333_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Dimpler, Brow Lowerer."
"train_13334_aligned.jpg" "a person has Unknown Emotion emotions, with Brow Lowerer, Inner brow raiser, Lid Tightener."
"train_13335_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Brow Lowerer, Lid Tightener."
"train_13336_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Inner brow raiser."
"train_13337_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Suck."
"train_13338_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Cheek Raiser."
"train_13339_aligned.jpg" "a person has Unknown Emotion emotions, with Cheek Raiser, Dimpler, Lid Tightener."
"train_13340_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lips part, Dimpler."
"train_13342_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13343_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13344_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lip stretcher, Chin Raiser."
"train_13346_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lips part, Jaw Drop."
"train_13347_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lips part, Jaw Drop."
"train_13350_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lip Tightener, Lid Tightener."
"train_13351_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Tightener, Jaw Drop, Lid Tightener."
"train_13352_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Tightener, Jaw Drop, Chin Raiser."
"train_13354_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lid Tightener, Chin Raiser."
"train_13355_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Jaw Drop, Chin Raiser."
"train_13356_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13359_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Upper Lip Raiser, Cheek Raiser."
"train_13361_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Dimpler, Jaw Drop."
"train_13362_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Inner brow raiser, Lips part."
"train_13363_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Chin Raiser, Lips part."
"train_13365_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Chin Raiser."
"train_13366_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Chin Raiser."
"train_13367_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Dimpler."
"train_13368_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Dimpler."
"train_13369_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Cheek Raiser."
"train_13370_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Cheek Raiser, Lip stretcher."
"train_13371_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Cheek Raiser, Jaw Drop."
"train_13372_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Upper Lid Raiser."
"train_13373_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Upper Lid Raiser, Inner brow raiser."
"train_13377_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lip stretcher."
"train_13378_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lid Tightener."
"train_13379_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lid Tightener."
"train_13381_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Dimpler, Chin Raiser."
"train_13382_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lips part, Dimpler."
"train_13383_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lid Tightener."
"train_13384_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Inner brow raiser."
"train_13385_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Dimpler."
"train_13386_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Inner brow raiser."
"train_13387_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Inner brow raiser."
"train_13388_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Brow Lowerer."
"train_13389_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Brow Lowerer."
"train_13390_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Chin Raiser."
"train_13391_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Outer brow raiser."
"train_13392_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lip Suck."
"train_13393_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lip Suck."
"train_13394_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Corner Depressor."
"train_13395_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Corner Depressor."
"train_13398_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Tightener, Chin Raiser, Lips part."
"train_13401_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Lid Tightener."
"train_13402_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Lid Tightener."
"train_13403_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Jaw Drop."
"train_13404_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13406_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Chin Raiser, Lip stretcher."
"train_13409_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lid Tightener."
"train_13410_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Dimpler."
"train_13411_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lid Tightener."
"train_13412_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Tightener, Dimpler, Jaw Drop."
"train_13413_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Suck, Lip Tightener."
"train_13414_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip Tightener."
"train_13415_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lips part, Inner brow raiser."
"train_13416_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Inner brow raiser, Lip Corner Depressor."
"train_13417_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Inner brow raiser, Outer brow raiser."
"train_13418_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Inner brow raiser, Outer brow raiser."
"train_13419_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Brow Lowerer, Inner brow raiser."
"train_13420_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Lid Tightener."
"train_13421_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Dimpler."
"train_13422_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lip Tightener."
"train_13423_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lip Tightener."
"train_13426_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Outer brow raiser, Lid Tightener."
"train_13427_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Outer brow raiser, Lid Tightener."
"train_13428_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Outer brow raiser, Lip Suck."
"train_13429_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Suck, Lip Tightener."
"train_13430_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Dimpler."
"train_13431_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lips part, Lip stretcher."
"train_13432_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Corner Depressor, Lip stretcher, Lips part."
"train_13433_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Corner Depressor, Lip stretcher, Lips part."
"train_13434_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip Tightener."
"train_13435_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Suck."
"train_13436_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Corner Depressor."
"train_13437_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lid Tightener."
"train_13438_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Corner Depressor."
"train_13439_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Chin Raiser, Jaw Drop."
"train_13440_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Chin Raiser, Lip Corner Depressor."
"train_13442_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Cheek Raiser."
"train_13443_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Jaw Drop, Cheek Raiser."
"train_13444_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Lips part."
"train_13445_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Jaw Drop."
"train_13446_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lips part."
"train_13448_aligned.jpg" "a person has Unknown Emotion emotions, with Cheek Raiser, Dimpler, Lid Tightener."
"train_13449_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Cheek Raiser."
"train_13450_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Cheek Raiser."
"train_13451_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Tightener."
"train_13452_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Tightener, Chin Raiser, Dimpler."
"train_13453_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Lip stretcher."
"train_13454_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Lip Corner Depressor."
"train_13455_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Corner Depressor."
"train_13456_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lips part, Lid Tightener."
"train_13457_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Lips part."
"train_13458_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Chin Raiser."
"train_13459_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Brow Lowerer."
"train_13461_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Lid Tightener, Jaw Drop."
"train_13462_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Lid Tightener, Jaw Drop."
"train_13464_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip stretcher."
"train_13465_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Jaw Drop."
"train_13466_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Lid Tightener."
"train_13467_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Suck, Lip stretcher."
"train_13468_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Jaw Drop."
"train_13469_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Jaw Drop."
"train_13470_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Jaw Drop."
"train_13472_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lip Tightener."
"train_13474_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Upper Lid Raiser."
"train_13475_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Upper Lid Raiser."
"train_13476_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Upper Lid Raiser, Dimpler."
"train_13478_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip stretcher."
"train_13479_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip stretcher."
"train_13480_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip Corner Puller."
"train_13481_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Suck, Brow Lowerer."
"train_13482_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip Suck."
"train_13483_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lip Corner Depressor."
"train_13484_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Jaw Drop, Chin Raiser."
"train_13485_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Outer brow raiser, Brow Lowerer."
"train_13487_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Suck, Chin Raiser, Lip Tightener."
"train_13488_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Suck, Lip Tightener."
"train_13489_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Dimpler."
"train_13490_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Dimpler."
"train_13491_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Lip Corner Depressor."
"train_13492_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Brow Lowerer."
"train_13493_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Brow Lowerer, Cheek Raiser."
"train_13496_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Lips part."
"train_13497_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Dimpler."
"train_13498_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Inner brow raiser."
"train_13499_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Lip stretcher."
"train_13500_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Jaw Drop, Outer brow raiser."
"train_13501_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Outer brow raiser, Inner brow raiser."
"train_13503_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Inner brow raiser, Dimpler."
"train_13504_aligned.jpg" "a person has Unknown Emotion emotions, with Outer brow raiser, Inner brow raiser, Jaw Drop."
"train_13505_aligned.jpg" "a person has Unknown Emotion emotions, with Outer brow raiser, Inner brow raiser, Jaw Drop."
"train_13506_aligned.jpg" "a person has Unknown Emotion emotions, with Outer brow raiser, Inner brow raiser, Jaw Drop."
"train_13507_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Jaw Drop."
"train_13508_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Lips part."
"train_13509_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Jaw Drop, Dimpler."
"train_13510_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Dimpler, Lips part."
"train_13511_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Dimpler, Inner brow raiser."
"train_13512_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Inner brow raiser, Dimpler."
"train_13514_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lips part, Lid Tightener."
"train_13515_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lips part, Lid Tightener."
"train_13517_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Suck, Inner brow raiser, Upper Lid Raiser."
"train_13518_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Suck, Lid Tightener, Inner brow raiser."
"train_13519_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Suck, Lid Tightener, Inner brow raiser."
"train_13520_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Suck."
"train_13521_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lips part."
"train_13522_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Lip Corner Depressor."
"train_13523_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Upper Lip Raiser, Lid Tightener."
"train_13526_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Suck, Chin Raiser, Dimpler."
"train_13529_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Brow Lowerer, Jaw Drop."
"train_13530_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Brow Lowerer, Lip Tightener."
"train_13531_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Tightener, Lip Corner Puller."
"train_13532_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Dimpler, Lip stretcher."
"train_13533_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Dimpler."
"train_13534_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Dimpler."
"train_13535_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip stretcher."
"train_13536_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Outer brow raiser."
"train_13538_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip Corner Depressor, Lip Tightener."
"train_13541_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Dimpler, Lip Corner Depressor."
"train_13542_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Dimpler, Inner brow raiser."
"train_13543_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Inner brow raiser, Upper Lid Raiser."
"train_13544_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Upper Lid Raiser, Lip Suck."
"train_13545_aligned.jpg" "a person has Unknown Emotion emotions, with Upper Lid Raiser, Lip Suck, Lid Tightener."
"train_13546_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Chin Raiser, Lip Tightener."
"train_13547_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Jaw Drop, Lid Tightener."
"train_13548_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Jaw Drop, Dimpler."
"train_13549_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Chin Raiser."
"train_13550_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lid Tightener."
"train_13551_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Tightener."
"train_13552_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Lip Tightener."
"train_13554_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Jaw Drop, Inner brow raiser."
"train_13555_aligned.jpg" "a person has Unknown Emotion emotions, with Lips part, Jaw Drop, Dimpler."
"train_13556_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lid Tightener, Lips part."
"train_13557_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Lip Tightener, Jaw Drop."
"train_13558_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Lip Tightener, Jaw Drop."
"train_13559_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Lip Tightener, Jaw Drop."
"train_13560_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Dimpler."
"train_13561_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Corner Puller."
"train_13562_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Cheek Raiser."
"train_13563_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Nose Wrinkler."
"train_13564_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lid Tightener, Nose Wrinkler."
"train_13565_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lips part, Jaw Drop."
"train_13566_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lips part."
"train_13567_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lips part, Lip Tightener."
"train_13568_aligned.jpg" "a person has Unknown Emotion emotions, with Lip Corner Depressor, Inner brow raiser, Jaw Drop."
"train_13569_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lip Corner Depressor, Chin Raiser."
"train_13570_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lip Corner Depressor, Chin Raiser."
"train_13571_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Chin Raiser, Lid Tightener."
"train_13572_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Upper Lid Raiser."
"train_13573_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Suck."
"train_13574_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Lip Suck, Chin Raiser."
"train_13576_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lip Suck, Outer brow raiser."
"train_13578_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Cheek Raiser."
"train_13579_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Chin Raiser, Cheek Raiser."
"train_13582_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Upper Lip Raiser, Lip Corner Depressor."
"train_13584_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip stretcher."
"train_13585_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Lip stretcher, Jaw Drop."
"train_13586_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip stretcher."
"train_13588_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Dimpler, Chin Raiser."
"train_13589_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Dimpler, Lip Suck."
"train_13590_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Dimpler, Lip Suck."
"train_13591_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lip Suck, Lips part."
"train_13592_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Lips part, Dimpler."
"train_13593_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Dimpler."
"train_13594_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Dimpler."
"train_13596_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Lip Corner Depressor, Inner brow raiser."
"train_13597_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Lip Corner Depressor."
"train_13598_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Outer brow raiser, Dimpler."
"train_13599_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lid Tightener."
"train_13600_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Suck."
"train_13601_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13602_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Chin Raiser."
"train_13603_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Chin Raiser, Inner brow raiser."
"train_13604_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Inner brow raiser, Jaw Drop."
"train_13605_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Inner brow raiser, Jaw Drop."
"train_13606_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Chin Raiser, Jaw Drop."
"train_13607_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Lip Corner Depressor."
"train_13609_aligned.jpg" "a person has Unknown Emotion emotions, with Dimpler, Upper Lip Raiser, Cheek Raiser."
"train_13611_aligned.jpg" "a person has Unknown Emotion emotions, with Inner brow raiser, Dimpler, Lid Tightener."
"train_13612_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Upper Lid Raiser, Inner brow raiser."
"train_13613_aligned.jpg" "a person has Unknown Emotion emotions, with Outer brow raiser, Upper Lid Raiser, Lid Tightener."
"train_13614_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Outer brow raiser, Jaw Drop."
"train_13615_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Outer brow raiser, Cheek Raiser."
"train_13617_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Outer brow raiser, Jaw Drop."
"train_13618_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Nose Wrinkler."
"train_13619_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip Tightener."
"train_13621_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Cheek Raiser, Dimpler."
"train_13622_aligned.jpg" "a person has Unknown Emotion emotions, with Lid Tightener, Inner brow raiser, Chin Raiser."
"train_13623_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip stretcher."
"train_13624_aligned.jpg" "a person has Unknown Emotion emotions, with Chin Raiser, Jaw Drop, Lip stretcher."
"train_13626_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Chin Raiser."
"train_13627_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Chin Raiser."
"train_13628_aligned.jpg" "a person has Unknown Emotion emotions, with Jaw Drop, Inner brow raiser, Chin Raiser."
